id,brand,title,sold_price,actual_price,url,img
15080364,Clora Creation,Clora Creation Women Pack of 2 Floral Printed Knitted Ethnic Palazzos,2399,2399,https://www.myntra.com/15080364,http://assets.myntassets.com/assets/images/15080364/2021/8/9/116e2e11-c615-4049-8ed9-03fc043b7bd71628518642952CloraPrintedCreamBlackRayonPalazzoPackOf21.jpg
14192546,Moda Rapido,Moda Rapido Women Peach Coloured & Red Floral Printed Palazzos,1799,1799,https://www.myntra.com/14192546,http://assets.myntassets.com/assets/images/14192546/2021/6/15/9e42c544-2665-4ab5-a83a-c7891a9497881623742119720TshirtsRoadsterWomenTshirtsRoadsterWomenTopsMetronautWomenTo1.jpg
17241598,Sangria,Sangria Women Red & Beige Cotton Ethnic Motif Printed Palazzos,1699,1699,https://www.myntra.com/17241598,http://assets.myntassets.com/assets/images/17241598/2022/3/15/4daa18e5-68e5-4da4-9834-0e43faaf7d301647342371530-Sangria-Women-Palazzos-9361647342370943-4.jpg
12098560,Just Wow,Just Wow Women Red Solid Flared Maxi Net Skirt,2998,2998,https://www.myntra.com/12098560,http://assets.myntassets.com/assets/images/productimage/2020/7/16/338f2cda-a997-4371-9b53-36a363ff5ad51594855425852-1.jpg
17270200,MANGO,MANGO Coral Pink Solid A-line Midi Skirt,4590,4590,https://www.myntra.com/17270200,http://assets.myntassets.com/assets/images/17270200/2022/4/13/bd6df407-cb52-40be-8111-c192c67f82c01649843045752MANGOWomenRedPulloverBlazersMANGOWomenShortsMANGOWomenDresse1.jpg
17821278,Shae by SASSAFRAS,Shae by SASSAFRAS Women Off-White & Peach-Coloured Printed Flared Maxi Skirt,2999,2999,https://www.myntra.com/17821278,http://assets.myntassets.com/assets/images/17821278/2022/4/20/e79b235f-086f-4b04-8791-bfb33e1aa3191650454828719-Shae-by-SASSAFRAS-Women-Skirts-3541650454828218-1.jpg
13408102,People,People Women Pink & Yellow Floral Printed Midi Length Skirt,1499,1499,https://www.myntra.com/13408102,http://assets.myntassets.com/assets/images/productimage/2021/1/11/196a2f25-a810-4559-89a4-95f240dee2841610360437348-1.jpg
15689264,M&H Juniors,M&H Juniors Girls Blue Solid Mid-Rise Skirt,1299,1299,https://www.myntra.com/15689264,http://assets.myntassets.com/assets/images/15689264/2022/4/14/e0980f29-8c3a-4758-a699-7778cf80b6f21649920157111-MH-Juniors-Girls-Skirts-6041649920156943-1.jpg
17969892,MANGO,MANGO Women Black Straight Openwork Knitted Midi Skirt,4590,4590,https://www.myntra.com/17969892,http://assets.myntassets.com/assets/images/17969892/2022/5/5/2a656b86-d635-4d44-9cbf-4909aa04d5511651748587661TshirtsMANGOWomenTshirtsMANGOWomenTshirtsMANGOWomenTshirtsMA1.jpg
15517676,GRACIT,GRACIT Women Pack Of 2 Pink & Navy Blue Ethnic Motifs Printed Flared Palazzos,2738,2738,https://www.myntra.com/15517676,http://assets.myntassets.com/assets/images/15517676/2021/9/17/670bb68a-f840-484c-93b3-50de919cd5f81631887971819WomenPinkNavyRayonFullPrintedPalazzo1.jpg
